"date","open","high","low","close","adj_close","volume","ma_200","ma_50","ma_21","ma_7"
"1999-10-14","0.618304","0.654576","0.616071","0.65346","0.561072","1898803200","0.430744","0.587076","0.599011","0.600407"
"1999-10-15","0.635045","0.676897","0.626674","0.665737","0.571613","1173177600","0.432284","0.590614","0.598055","0.609814"
"1999-10-18","0.659598","0.662946","0.635045","0.654018","0.56155","776406400","0.433726","0.594029","0.596487","0.618583"
"1999-10-19","0.639509","0.669643","0.611049","0.611607","0.525136","1022582400","0.434943","0.59654","0.591996","0.62233"
"1999-10-20","0.625","0.671875","0.625","0.670759","0.575925","1081404800","0.436363","0.600067","0.594494","0.633092"
"1999-10-21","0.647879","0.688058","0.646205","0.679688","0.583591","793452800","0.437898","0.603002","0.596965","0.643854"
"1999-10-22","0.688616","0.689732","0.655134","0.660156","0.566821","419507200","0.439189","0.605491","0.601483","0.656489"
"1999-10-25","0.662946","0.679688","0.658482","0.665179","0.571134","326592000","0.440506","0.608069","0.605549","0.658163"
"1999-10-26","0.669085","0.674107","0.654576","0.670201","0.575446","361435200","0.441809","0.61067","0.611395","0.658801"
"1999-10-27","0.664063","0.684152","0.655692","0.68192","0.585508","443072000","0.44316","0.613538","0.618516","0.662787"
"1999-10-28","0.688058","0.705357","0.679129","0.695313","0.597007","504089600","0.444561","0.616708","0.626515","0.674745"
"1999-10-29","0.703683","0.723772","0.703683","0.715402","0.614256","523051200","0.44629","0.620525","0.633663","0.681123"
"1999-11-01","0.714286","0.720424","0.690848","0.69308","0.59509","278577600","0.447912","0.623817","0.640426","0.683036"
"1999-11-02","0.696429","0.729353","0.69029","0.716518","0.615214","399235200","0.449669","0.627299","0.647096","0.691088"
"1999-11-03","0.728795","0.743304","0.723214","0.727679","0.624797","328462400","0.451497","0.631071","0.652862","0.700016"
"1999-11-04","0.732701","0.762277","0.719866","0.746652","0.641088","379086400","0.453497","0.635045","0.659851","0.710938"
"1999-11-05","0.75558","0.789063","0.75","0.788504","0.677022","416808000","0.45571","0.639721","0.669178","0.726164"
"1999-11-08","0.783482","0.872628","0.774554","0.860491","0.738832","950924800","0.458255","0.645368","0.682279","0.749761"
"1999-11-09","0.842634","0.84375","0.785714","0.800223","0.687085","809177600","0.460448","0.65029","0.692031","0.761878"
"1999-11-10","0.787946","0.832589","0.78683","0.816406","0.70098","577897600","0.462739","0.654967","0.702129","0.779496"
"1999-11-11","0.817801","0.827009","0.802455","0.823661","0.707209","269875200","0.465032","0.659185","0.714126","0.794802"
"1999-11-12","0.820871","0.821429","0.780134","0.809152","0.694751","279059200","0.467239","0.662768","0.72154","0.806441"
"1999-11-15","0.800223","0.829241","0.790179","0.798549","0.685647","259907200","0.469404","0.665614","0.727865","0.813855"
"1999-11-16","0.803571","0.819196","0.790179","0.814174","0.699063","233856000","0.471726","0.668259","0.735491","0.817522"
"1999-11-17","0.80971","0.845982","0.803571","0.805804","0.691877","364571200","0.473961","0.671071","0.744739","0.80971"
"1999-11-18","0.813058","0.813616","0.789621","0.800223","0.687085","364784000","0.476271","0.673583","0.750904","0.80971"
"1999-11-19","0.799107","0.829241","0.786272","0.825335","0.708646","312513600","0.478777","0.676261","0.757839","0.810985"
"1999-11-22","0.819196","0.819196","0.796875","0.809152","0.694751","202361600","0.481137","0.679051","0.764934","0.808913"
"1999-11-23","0.819196","0.850446","0.790179","0.828683","0.711521","543312000","0.48362","0.68173","0.77272","0.811703"
"1999-11-24","0.830357","0.848214","0.818638","0.845424","0.725895","215107200","0.486137","0.685179","0.781064","0.818399"
"1999-11-26","0.845982","0.852679","0.840402","0.848772","0.72877","132070400","0.488612","0.688438","0.789009","0.823342"
"1999-11-29","0.841518","0.890625","0.832589","0.844308","0.724937","464161600","0.491151","0.691585","0.796104","0.828842"
"1999-11-30","0.876116","0.926339","0.86942","0.873884","0.750331","843180800","0.49381","0.694944","0.803651","0.839365"
"1999-12-01","0.901786","0.933036","0.893415","0.920201","0.7901","618564800","0.496759","0.700982","0.814466","0.852918"
"1999-12-02","0.920759","0.987723","0.908482","0.983817","0.844721","567358400","0.500071","0.708103","0.827195","0.87787"
"1999-12-03","1.00167","1.03181","0.998884","1.02679","0.881615","647920000","0.503545","0.717333","0.841438","0.90617"
"1999-12-06","1.02288","1.04743","0.994978","1.03571","0.889281","466782400","0.507008","0.726451","0.855203","0.933355"
"1999-12-07","1.04074","1.05357","1.01786","1.0519","0.903176","445020800","0.510551","0.73654","0.867746","0.962372"
"1999-12-08","1.03795","1.05245","0.977679","0.982701","0.843763","412350400","0.513793","0.745547","0.873565","0.982143"
"1999-12-09","0.991071","0.991071","0.90067","0.939732","0.806869","855198400","0.516843","0.753795","0.880208","0.99155"
"1999-12-10","0.94029","0.975446","0.883929","0.919643","0.789621","637761600","0.519887","0.760882","0.885124","0.99147"
"1999-12-13","0.914202","0.915179","0.883371","0.883929","0.758956","529961600","0.5228","0.767539","0.887994","0.9772"
"1999-12-14","0.878348","0.890625","0.845982","0.847098","0.727332","435870400","0.52549","0.772952","0.889801","0.951531"
"1999-12-15","0.832589","0.868304","0.813058","0.866071","0.743623","622977600","0.528294","0.778142","0.893017","0.927296"
"1999-12-16","0.875","0.878348","0.839286","0.87779","0.753685","463825600","0.53119","0.7837","0.896046","0.902423"
"1999-12-17","0.90067","0.910714","0.879464","0.892857","0.766622","495006400","0.534173","0.789704","0.900191","0.889589"
"1999-12-20","0.888951","0.889509","0.862723","0.875","0.751289","283987200","0.537013","0.795497","0.903752","0.880341"
"1999-12-21","0.876674","0.920201","0.874442","0.915179","0.785788","307596800","0.540066","0.801892","0.90803","0.879703"
"1999-12-22","0.918527","0.933594","0.881696","0.892299","0.766142","327073600","0.543073","0.807651","0.91199","0.880899"
"1999-12-23","0.90904","0.930804","0.902344","0.924107","0.793453","229532800","0.546257","0.814699","0.916534","0.8919"
"1999-12-27","0.93192","0.932478","0.886161","0.886719","0.761351","168392000","0.549209","0.819364","0.9185","0.89485"
"1999-12-28","0.885045","0.889509","0.848214","0.876674","0.752727","247576000","0.552072","0.823583","0.919829","0.894691"
"1999-12-29","0.864397","0.912388","0.852679","0.898996","0.771893","284502400","0.554982","0.828482","0.922433","0.895568"
"1999-12-30","0.912388","0.929688","0.889509","0.895647","0.769017","207144000","0.557939","0.834163","0.923469","0.898517"
"1999-12-31","0.901228","0.918527","0.888393","0.917969","0.788183","163811200","0.560944","0.839107","0.923363","0.898916"
"2000-01-03","0.936384","1.00446","0.907924","0.999442","0.858137","535796800","0.564446","0.845502","0.924107","0.914222"
"2000-01-04","0.966518","0.987723","0.90346","0.915179","0.785788","512377600","0.567457","0.850603","0.918793","0.912947"
"2000-01-05","0.926339","0.987165","0.919643","0.928571","0.797286","778321600","0.570626","0.855871","0.91369","0.918925"
"2000-01-06","0.947545","0.955357","0.848214","0.848214","0.728291","767972800","0.573364","0.859431","0.903991","0.91486"
"2000-01-07","0.861607","0.901786","0.852679","0.888393","0.762789","460734400","0.576296","0.86356","0.8995","0.913345"
"2000-01-10","0.910714","0.912946","0.845982","0.872768","0.749373","505064000","0.579176","0.867109","0.896312","0.910077"
"2000-01-11","0.856585","0.887277","0.808036","0.828125","0.711042","441548800","0.581737","0.869364","0.891954","0.897242"
"2000-01-12","0.848214","0.852679","0.772321","0.77846","0.668399","976068800","0.584028","0.871071","0.886931","0.865673"
"2000-01-13","0.84361","0.881696","0.825893","0.863839","0.741706","1032684800","0.586742","0.874018","0.887729","0.858339"
"2000-01-14","0.892857","0.912946","0.887277","0.896763","0.769975","390376000","0.589616","0.8774","0.88919","0.853795"
"2000-01-18","0.901786","0.946429","0.896763","0.928013","0.796807","459177600","0.592602","0.881027","0.891582","0.865194"
"2000-01-19","0.94308","0.970982","0.922991","0.951451","0.816931","597643200","0.595663","0.884286","0.894372","0.874203"
"2000-01-20","1.03125","1.08482","1.01339","1.01339","0.870116","1831132800","0.599072","0.887344","0.900962","0.894292"
"2000-01-21","1.02009","1.02009","0.983817","0.993862","0.853346","495924800","0.602395","0.891217","0.904709","0.917969"
"2000-01-24","0.968192","1.0067","0.938616","0.948661","0.814536","440876800","0.605498","0.893862","0.907393","0.942283"
"2000-01-25","0.9375","1.01005","0.914063","1.00223","0.860533","497145600","0.608891","0.897433","0.911113","0.962054"
"2000-01-26","0.982143","1.01953","0.979911","0.983817","0.844721","367158400","0.612264","0.900926","0.915737","0.97449"
"2000-01-27","0.97154","1.00893","0.955357","0.982143","0.843284","340144000","0.615589","0.904598","0.920759","0.982223"
"2000-01-28","0.96596","0.989955","0.898438","0.907366","0.779079","423348800","0.61853","0.906462","0.921158","0.975925"
"2000-01-31","0.901786","0.927455","0.84375","0.926339","0.79537","701680000","0.621579","0.908873","0.922619","0.963489"
"2000-02-01","0.928571","0.9375","0.892857","0.895089","0.768538","318035200","0.624542","0.91077","0.92153","0.949378"
"2000-02-02","0.899554","0.91183","0.866071","0.882254","0.757518","464195200","0.627433","0.911908","0.915949","0.939891"
"2000-02-03","0.895647","0.930804","0.895089","0.922433","0.792016","475193600","0.630511","0.914174","0.916295","0.928492"
"2000-02-04","0.928013","0.982143","0.925223","0.964286","0.827952","425320000","0.633708","0.916886","0.917995","0.925701"
"2000-02-07","0.964286","1.02009","0.945871","1.01841","0.874428","441067200","0.637051","0.920346","0.9261","0.930883"
"2000-02-08","1.01786","1.03683","0.993304","1.02567","0.880657","408643200","0.640352","0.923884","0.932637","0.947784"
"2000-02-09","1.01897","1.04576","1.00391","1.00558","0.863407","299364800","0.643337","0.927109","0.938962","0.959104"
"2000-02-10","1.00781","1.01674","0.982143","1.01339","0.870116","302982400","0.646437","0.9299","0.947784","0.976004"
"2000-02-11","1.01451","1.01897","0.966518","0.970982","0.833701","212251200","0.649372","0.930915","0.956951","0.98868"
"2000-02-14","0.976004","1.0346","0.969866","1.03404","0.887843","367539200","0.652489","0.93192","0.965056","1.00462"
"2000-02-15","1.02902","1.07087","1.02846","1.0625","0.91228","485744000","0.655589","0.932634","0.972949","1.01865"
"2000-02-16","1.05134","1.05469","1.00112","1.01897","0.874907","378246400","0.658608","0.932299","0.97728","1.01873"
"2000-02-17","1.02846","1.03125","1.01005","1.02567","0.880657","289497600","0.661638","0.931775","0.980814","1.01873"
"2000-02-18","1.02344","1.03013","0.989955","0.993304","0.852867","233441600","0.664618","0.931987","0.979858","1.01698"
"2000-02-22","0.983259","1.04409","0.952567","1.01618","0.872512","422296000","0.667651","0.933516","0.98092","1.01738"
"2000-02-23","1.01102","1.0625","0.991071","1.03795","0.891198","473099200","0.67082","0.935882","0.985172","1.02695"
"2000-02-24","1.04743","1.06362","0.997768","1.0286","0.883172","376432000","0.673966","0.938775","0.986428","1.02617"
"2000-02-25","1.02511","1.04464","0.983259","0.985491","0.846159","249144000","0.676817","0.941543","0.986507","1.01517"
"2000-02-28","0.983259","1.02679","0.967634","1.01116","0.868199","328328000","0.679811","0.944445","0.987889","1.01405"
"2000-02-29","1.01395","1.04688","1.00502","1.02344","0.878741","368961600","0.682947","0.947358","0.993416","1.01373"
"2000-03-01","1.05859","1.17913","1.05804","1.1635","0.999004","1077003200","0.686784","0.952771","1.00471","1.03805"
"2000-03-02","1.13393","1.1423","1.07757","1.08929","0.935279","311259200","0.69021","0.957056","1.01396","1.04849"
"2000-03-03","1.11495","1.14495","1.07143","1.14286","0.981276","323366400","0.693907","0.96161","1.02637","1.06348"
"2000-03-06","1.125","1.1529","1.11607","1.12221","0.963548","210560000","0.697621","0.966208","1.03588","1.07685"
"2000-03-07","1.12891","1.13784","1.08147","1.0971","0.941986","273011200","0.701145","0.969668","1.0422","1.09279"
"2000-03-08","1.0971","1.10659","1.05859","1.08929","0.935279","271230400","0.704719","0.973719","1.04558","1.10395"
"2000-03-09","1.07924","1.11607","1.0558","1.09152","0.937196","276718400","0.708324","0.978016","1.04872","1.11368"
"2000-03-10","1.0865","1.1423","1.08036","1.12277","0.964027","248606400","0.711971","0.982492","1.0543","1.10786"
"2000-03-13","1.0904","1.12946","1.06696","1.08315","0.930008","303956800","0.715444","0.986242","1.05762","1.10698"
"2000-03-14","1.08231","1.10938","1.01786","1.02009","0.875865","428579200","0.718578","0.988284","1.05996","1.08945"
"2000-03-15","1.03237","1.07366","1.01897","1.03795","0.891198","443609600","0.721767","0.989054","1.06014","1.07741"
"2000-03-16","1.04743","1.08929","1.02232","1.08538","0.931924","378100800","0.725115","0.992458","1.06123","1.07573"
"2000-03-17","1.07255","1.11607","1.06808","1.11607","0.958277","305043200","0.728578","0.996208","1.06585","1.07956"
"2000-03-20","1.10268","1.12723","1.09263","1.09821","0.942945","204489600","0.73192","1.00121","1.06931","1.08052"
"2000-03-21","1.09431","1.22098","1.08594","1.2048","1.03446","524328000","0.73576","1.00754","1.07938","1.09223"
"2000-03-22","1.18555","1.28906","1.17466","1.28739","1.10537","567996800","0.740068","1.01583","1.0923","1.12141"
"2000-03-23","1.26786","1.34263","1.25","1.26172","1.08333","562564800","0.744214","1.0245","1.10295","1.15593"
"2000-03-24","1.27176","1.28516","1.20982","1.23828","1.06321","446913600","0.748257","1.0337","1.11294","1.18455"
"2000-03-27","1.2288","1.29241","1.2221","1.24609","1.06992","279182400","0.752414","1.04134","1.12535","1.20751"
"2000-03-28","1.22545","1.26786","1.22433","1.24219","1.06656","202966400","0.756597","1.04825","1.13635","1.22553"
"2000-03-29","1.24442","1.24498","1.19489","1.21373","1.04213","239836800","0.760609","1.05396","1.14541","1.24203"
"2000-03-30","1.19252","1.22935","1.11998","1.12277","0.964027","414400000","0.764083","1.05739","1.14347","1.23031"
"2000-03-31","1.13784","1.22545","1.125","1.21261","1.04117","404633600","0.768075","1.06138","1.14934","1.21963"
"2000-04-03","1.20982","1.24554","1.15569","1.19029","1.022","328563200","0.771923","1.0653","1.1516","1.20942"
"2000-04-04","1.18415","1.1875","1.04241","1.13672","0.976005","660329600","0.775531","1.06907","1.15229","1.19491"
"2000-04-05","1.12918","1.18638","1.10714","1.16406","0.999484","457665600","0.779325","1.0723","1.15548","1.1832"
"2000-04-06","1.1663","1.20089","1.10045","1.11775","0.959715","259627200","0.782964","1.07498","1.15683","1.16542"
"2000-04-07","1.13616","1.17745","1.12054","1.17634","1.01002","242435200","0.786957","1.07886","1.16087","1.16008"
"2000-04-10","1.17578","1.18527","1.11384","1.11607","0.958277","212262400","0.790654","1.08304","1.16055","1.15912"
"2000-04-11","1.10268","1.11495","1.05413","1.06641","0.915634","541822400","0.794086","1.08584","1.15976","1.13823"
"2000-04-12","1.0625","1.0625","0.936384","0.975446","0.837534","941136000","0.796937","1.08745","1.15763","1.10754"
"2000-04-13","0.995536","1.07143","0.96875","1.01618","0.872512","529827200","0.79995","1.09013","1.1566","1.09032"
"2000-04-14","0.976004","1.05357","0.973214","0.998884","0.857658","667620800","0.802922","1.09165","1.15248","1.06673"
"2000-04-17","0.977679","1.10659","0.973772","1.10603","0.949653","409561600","0.806385","1.09449","1.152","1.06505"
"2000-04-18","1.10268","1.13281","1.06585","1.13281","0.972652","390924800","0.809934","1.09678","1.15365","1.05883"
"2000-04-19","1.12667","1.16295","1.0692","1.08147","0.928571","520150400","0.813115","1.09789","1.14777","1.05389"
"2000-04-20","1.10435","1.11384","1.0452","1.06138","0.911322","722120000","0.815988","1.09901","1.13701","1.05317"
"2000-04-24","1.02679","1.07589","1.02455","1.07589","0.923779","443620800","0.818885","1.10026","1.12816","1.06752"
"2000-04-25","1.0904","1.14955","1.08984","1.14565","0.983672","391641600","0.82218","1.10375","1.12375","1.08602"
"2000-04-26","1.13058","1.14286","1.07143","1.08315","0.930008","366912000","0.825199","1.10473","1.11599","1.09805"
"2000-04-27","1.04632","1.13393","1.04088","1.1317","0.971693","326603200","0.82836","1.10612","1.11073","1.10172"
"2000-04-28","1.13505","1.13839","1.08315","1.1077","0.95109","249580800","0.831521","1.10789","1.10568","1.09813"
"2000-05-01","1.11495","1.11719","1.08817","1.10993","0.953007","226195200","0.834702","1.10958","1.10507","1.1022"
"2000-05-02","1.10045","1.12723","1.04911","1.05245","0.903655","236432000","0.837534","1.11076","1.09744","1.10092"
"2000-05-03","1.06194","1.08259","0.996652","1.02734","0.882094","489798400","0.84031","1.11098","1.08968","1.09399"
"2000-05-04","1.0279","1.02902","0.987165","0.988281","0.848554","399515200","0.842838","1.10999","1.08262","1.07151"
"2000-05-05","0.989397","1.02455","0.98856","1.01005","0.867241","284076800","0.84555","1.10962","1.07528","1.06106"
"2000-05-08","1.00084","1.01507","0.982143","0.983259","0.844242","184900800","0.848087","1.10958","1.06888","1.03986"
"2000-05-09","0.984933","0.993304","0.936384","0.941406","0.808307","327140800","0.85052","1.10818","1.05769","1.0161"
"2000-05-10","0.929129","0.9375","0.881696","0.886719","0.761351","535091200","0.852557","1.10545","1.04677","0.984216"
"2000-05-11","0.905134","0.930804","0.883929","0.917969","0.788183","499744000","0.854719","1.10054","1.0397","0.965003"
"2000-05-12","0.946429","0.986607","0.935407","0.960938","0.825077","306913600","0.857118","1.09797","1.03901","0.955517"
"2000-05-15","0.964844","0.964844","0.893973","0.901786","0.774288","678932800","0.859141","1.09315","1.03356","0.94316"
"2000-05-16","0.933175","0.973772","0.917411","0.943638","0.810223","440451200","0.861371","1.08958","1.03093","0.933674"
"2000-05-17","0.925223","0.925781","0.896205","0.905134","0.777163","398092800","0.86343","1.08574","1.02136","0.922513"
"2000-05-18","0.919643","0.936942","0.898438","0.899554","0.772372","373777600","0.865525","1.08194","1.01026","0.916534"
"2000-05-19","0.886161","0.886161","0.833705","0.839286","0.720625","740667200","0.867278","1.0769","0.998725","0.909758"
"2000-05-22","0.837054","0.837054","0.767857","0.803013","0.68948","755507200","0.868876","1.0705","0.986421","0.893336"
"2000-05-23","0.808036","0.833705","0.764509","0.766183","0.657857","517585600","0.870277","1.06416","0.971673","0.865513"
"2000-05-24","0.769531","0.801339","0.741071","0.782924","0.672231","678462400","0.871719","1.05942","0.954401","0.848533"
"2000-05-25","0.790179","0.827288","0.767857","0.779157","0.668997","406750400","0.872951","1.05424","0.939925","0.825036"
"2000-05-26","0.785714","0.802455","0.761161","0.771205","0.662169","181148800","0.874128","1.04796","0.922759","0.805903"
"2000-05-30","0.782366","0.78683","0.729911","0.781808","0.671273","713059200","0.875356","1.04128","0.90724","0.789082"
"2000-05-31","0.77567","0.814732","0.748326","0.75","0.643962","433507200","0.876405","1.03431","0.8901","0.776327"
"2000-06-01","0.729911","0.799665","0.717634","0.795759","0.683252","903840000","0.877691","1.02613","0.877877","0.775291"
"2000-06-02","0.837054","0.890625","0.794643","0.826451","0.709604","792848000","0.879139","1.01691","0.86831","0.783901"
"2000-06-05","0.833147","0.850446","0.800781","0.81529","0.700021","323668800","0.880593","1.00798","0.860073","0.788524"
"2000-06-06","0.82115","0.863839","0.806362","0.829241","0.712","525481600","0.882097","0.999802","0.851463","0.795679"
"2000-06-07","0.835938","0.866071","0.81808","0.862165","0.740269","337019200","0.883696","0.992123","0.845696","0.808673"
"2000-06-08","0.871652","0.879464","0.831473","0.84654","0.726853","238526400","0.885233","0.98421","0.841179","0.817921"
"2000-06-09","0.863839","0.874442","0.842634","0.854911","0.734041","252358400","0.886768","0.977034","0.839664","0.832908"
"2000-06-12","0.860491","0.861049","0.811384","0.814174","0.699063","290337600","0.888065","0.970862","0.834722","0.835539"
"2000-06-13","0.814174","0.845424","0.787388","0.84375","0.724458","351456000","0.889393","0.963485","0.829141","0.83801"
"2000-06-14","0.845424","0.859375","0.804688","0.807478","0.693314","277446400","0.89066","0.955829","0.824651","0.836894"
"2000-06-15","0.814732","0.833705","0.794643","0.824777","0.708167","248572800","0.891871","0.94959","0.81899","0.836256"
"2000-06-16","0.834821","0.837054","0.795201","0.814174","0.699063","303564800","0.892878","0.942592","0.814659","0.829401"
"2000-06-19","0.808594","0.873884","0.801897","0.862723","0.740748","394004800","0.894042","0.937492","0.812905","0.831712"
"2000-06-20","0.879464","0.928013","0.878348","0.904018","0.776205","501390400","0.89528","0.932045","0.815988","0.838728"
"2000-06-21","0.901786","1.01674","0.898438","0.993304","0.852867","490000000","0.896837","0.92959","0.825049","0.864318"
"2000-06-22","0.995536","1.02902","0.956473","0.959821","0.824118","467712000","0.898311","0.927458","0.83427","0.880899"
"2000-06-23","0.960379","0.975446","0.907366","0.922991","0.792495","204965600","0.899552","0.926409","0.84094","0.897401"
"2000-06-26","0.9375","0.977679","0.930804","0.966518","0.829868","185354400","0.900928","0.925416","0.849862","0.91765"
"2000-06-27","0.960379","0.991071","0.921875","0.924107","0.793453","203470400","0.9022","0.92392","0.857143","0.933355"
"2000-06-28","0.952009","0.988839","0.919643","0.972098","0.834659","286428800","0.903587","0.921242","0.866204","0.94898"
"2000-06-29","0.947545","0.96317","0.91183","0.915179","0.785788","203660800","0.904798","0.916889","0.87407","0.950574"
"2000-06-30","0.94308","0.981027","0.922991","0.935268","0.803036","323097600","0.906045","0.913965","0.880713","0.942283"
"2000-07-03","0.930804","0.969866","0.930804","0.952009","0.817411","70828800","0.90737","0.911777","0.886692","0.941167"
"2000-07-05","0.950893","0.985491","0.90625","0.921875","0.791537","265216000","0.90845","0.908697","0.891768","0.941008"
"2000-07-06","0.9375","0.945313","0.886161","0.925223","0.794412","309545600","0.909985","0.904288","0.896338","0.935108"
"2000-07-07","0.939174","0.978795","0.930804","0.972098","0.834659","263603200","0.911706","0.902068","0.901573","0.941964"
"2000-07-10","0.96596","1.04018","0.959821","1.02009","0.875865","397796000","0.91398","0.899835","0.909837","0.94882"
"2000-07-11","1.01786","1.05804","0.989955","1.01674","0.87299","357896000","0.916165","0.898016","0.917544","0.963329"
"2000-07-12","1.03795","1.05245","1.0067","1.05134","0.902697","225433600","0.918684","0.896844","0.928837","0.979911"
"2000-07-13","1.04464","1.08259","0.977679","1.00893","0.866283","445659200","0.921067","0.895974","0.936703","0.988042"
"2000-07-14","1.02009","1.05357","1.01562","1.03013","0.88449","190276800","0.923581","0.89603","0.947306","1.00351"
"2000-07-17","1.04018","1.05022","1.02009","1.0413","0.894073","260002400","0.925961","0.89709","0.957616","1.02009"
"2000-07-18","1.04464","1.05134","1.01562","1.02232","0.877782","318404800","0.928318","0.897335","0.967528","1.02726"
"2000-07-19","0.985491","1.01451","0.924107","0.940848","0.807827","457872800","0.930139","0.896487","0.971248","1.01594"
"2000-07-20","0.982143","1.01897","0.966518","0.984375","0.845201","465572800","0.932028","0.897347","0.975074","1.01132"
"2000-07-21","0.970703","0.993304","0.945313","0.956473","0.821243","196235200","0.933811","0.898742","0.973321","0.997768"
"2000-07-24","0.938616","0.944196","0.848214","0.86942","0.746498","412171200","0.935195","0.897771","0.969016","0.977838"
"2000-07-25","0.898438","0.904018","0.876116","0.893973","0.76758","211607200","0.936738","0.896431","0.967634","0.958386"
"2000-07-26","0.890067","0.915179","0.879464","0.893973","0.76758","210470400","0.938231","0.896275","0.964179","0.93734"
"2000-07-27","0.892857","0.950893","0.890625","0.928571","0.797286","294985600","0.939852","0.895974","0.964392","0.923948"
"2000-07-28","0.933594","0.9375","0.837054","0.862723","0.740748","237893600","0.941307","0.895126","0.959184","0.912787"
"2000-07-31","0.87779","0.921875","0.870536","0.907366","0.779079","155299200","0.942577","0.895282","0.958812","0.901786"
"2000-08-01","0.898438","0.913504","0.879464","0.88058","0.75608","137284000","0.943651","0.896108","0.956207","0.890944"
"2000-08-02","0.875","0.891741","0.842634","0.84375","0.724458","162355200","0.9446","0.896922","0.951052","0.887277"
"2000-08-03","0.813616","0.858259","0.790179","0.857143","0.735957","339897600","0.945827","0.898742","0.94797","0.882015"
"2000-08-04","0.883371","0.915179","0.827009","0.845982","0.726374","263121600","0.946703","0.900003","0.944196","0.875159"
"2000-08-07","0.854911","0.876116","0.842634","0.856027","0.734999","187348000","0.947585","0.90154","0.938669","0.864796"
"2000-08-08","0.856027","0.857143","0.827009","0.834821","0.716791","176674400","0.948458","0.902812","0.929847","0.86081"
"2000-08-09","0.859375","0.864955","0.84375","0.848214","0.728291","379640800","0.949374","0.904141","0.921822","0.85236"
"2000-08-10","0.857143","0.864955","0.845982","0.84933","0.729249","251714400","0.950269","0.906127","0.912202","0.847895"
"2000-08-11","0.836496","0.857143","0.813616","0.851563","0.731166","238056000","0.951117","0.907243","0.904709","0.849011"
"2000-08-14","0.849888","0.851563","0.827009","0.840402","0.721583","156660000","0.951843","0.907522","0.895674","0.84662"
"2000-08-15","0.84375","0.856027","0.830357","0.833705","0.715833","114200800","0.952434","0.907891","0.885789","0.844866"
"2000-08-16","0.837054","0.875","0.835938","0.866071","0.743623","143673600","0.953299","0.908627","0.878348","0.846301"
"2000-08-17","0.863839","0.936384","0.862723","0.918527","0.788662","270900000","0.954309","0.909754","0.877285","0.858259"
"2000-08-18","0.917411","0.925223","0.890625","0.892857","0.766622","190176000","0.955135","0.910681","0.872927","0.864636"
"2000-08-21","0.897321","0.920759","0.886161","0.901786","0.774288","134467200","0.955911","0.911618","0.870323","0.87213"
"2000-08-22","0.904018","0.94308","0.899554","0.922991","0.792495","276802400","0.956583","0.913795","0.872874","0.882334"
"2000-08-23","0.919085","0.977679","0.91183","0.969866","0.832743","236863200","0.95713","0.916317","0.876488","0.900829"
"2000-08-24","0.976283","1.01116","0.953125","1.00195","0.860293","310766400","0.958139","0.920206","0.88163","0.924864"
"2000-08-25","1.00893","1.02679","1.0067","1.01451","0.871074","334460000","0.959129","0.924001","0.885722","0.94607"
"2000-08-28","1.02232","1.05357","1.01897","1.03683","0.890239","359004800","0.960195","0.928454","0.894013","0.96297"
"2000-08-29","1.03348","1.06138","1.03013","1.05692","0.907489","267030400","0.961434","0.932338","0.901135","0.986408"
"2000-08-30","1.05357","1.07143","1.04827","1.0625","0.91228","285392800","0.962754","0.935508","0.909797","1.00937"
"2000-08-31","1.05301","1.09821","1.05245","1.08817","0.934321","419596800","0.964124","0.937405","0.921437","1.03296"
"2000-09-01","1.09487","1.13616","1.09152","1.13281","0.972652","256872000","0.965759","0.940865","0.934564","1.05624"
"2000-09-05","1.11886","1.14509","1.11161","1.11495","0.957319","298642400","0.967333","0.944704","0.947372","1.07239"
"2000-09-06","1.09598","1.11384","1.03125","1.04353","0.89599","355404000","0.968424","0.946244","0.9563","1.07653"
"2000-09-07","1.0558","1.11719","1.04018","1.10714","0.950611","217464800","0.969913","0.949905","0.969268","1.08658"
"2000-09-08","1.10045","1.10045","1.04464","1.05134","0.902697","195518400","0.971027","0.95149","0.978941","1.08578"
"2000-09-11","1.04799","1.07812","1.03795","1.04353","0.89599","187381600","0.972017","0.954057","0.988188","1.08307"
"2000-09-12","1.024","1.07255","1.01786","1.03125","0.885448","187997600","0.97293","0.955977","0.996745","1.07494"
"2000-09-13","1.01339","1.0625","1.01339","1.03571","0.889281","305984000","0.973887","0.957651","1.00605","1.06106"
"2000-09-14","1.04576","1.06473","1.01451","1.01535","0.871793","426552000","0.974594","0.95952","1.01469","1.04684"
"2000-09-15","1.03125","1.03906","0.96875","0.986328","0.846878","394514400","0.974925","0.960742","1.02042","1.03866"
"2000-09-18","0.986607","1.08482","0.983259","1.08315","0.930008","424536000","0.975421","0.962963","1.02826","1.03524"
"2000-09-19","1.06696","1.08036","1.04576","1.07031","0.918988","271510400","0.975639","0.963968","1.03671","1.03795"
"2000-09-20","1.06083","1.0971","1.04576","1.09012","0.935998","227388000","0.975911","0.965435","1.04568","1.0446"
"2000-09-21","1.04464","1.06473","0.986607","1.01228","0.869158","510490400","0.975713","0.964654","1.04993","1.04189"
"2000-09-22","0.898438","0.936384","0.892857","0.93192","0.800162","726700800","0.975459","0.963114","1.04812","1.02706"
"2000-09-25","0.941964","0.991071","0.929688","0.955357","0.820285","435551200","0.975537","0.961618","1.04591","1.01849"
