"date","open","high","low","close","adj_close","volume"
"2005-09-01",1.67857,1.68464,1.64607,1.65214,1.41261,356367200
"2005-09-02",1.65357,1.67143,1.64714,1.65071,1.41139,222378800
"2005-09-06",1.66786,1.74571,1.6625,1.74286,1.49017,818619200
"2005-09-07",1.75179,1.76429,1.71143,1.73857,1.48651,963074000
"2005-09-08",1.7625,1.79,1.755,1.77786,1.5201,702640400
"2005-09-09",1.78821,1.83393,1.77821,1.8325,1.56682,615641600
"2005-09-12",1.825,1.84393,1.80643,1.83571,1.56957,452796400
"2005-09-13",1.82214,1.83179,1.79714,1.815,1.55186,492884000
"2005-09-14",1.82357,1.82821,1.76643,1.77179,1.51491,474426400
"2005-09-15",1.78571,1.79214,1.76179,1.78107,1.52285,415156000
"2005-09-16",1.79393,1.82893,1.78393,1.82893,1.56377,591004400
"2005-09-19",1.82321,1.88893,1.82321,1.88,1.60743,783731200
"2005-09-20",1.8925,1.92179,1.89,1.89964,1.62423,819828800
"2005-09-21",1.89143,1.89464,1.85214,1.86107,1.59125,434747600
"2005-09-22",1.85286,1.87393,1.83286,1.85357,1.58484,463727600
"2005-09-23",1.86071,1.91071,1.85143,1.9,1.62453,558457200
"2005-09-26",1.92964,1.94857,1.90429,1.92286,1.64408,546562800
"2005-09-27",1.92571,1.93714,1.90821,1.90857,1.63186,341703600
"2005-09-28",1.89536,1.89679,1.80679,1.82429,1.5598,1125544000
"2005-09-29",1.82964,1.87821,1.81464,1.86929,1.59827,636846000
"2005-09-30",1.86893,1.91607,1.85286,1.91464,1.63705,531633200
"2005-10-03",1.93429,1.94786,1.91714,1.94429,1.6624,507553200
"2005-10-04",1.9625,1.97679,1.91571,1.91964,1.64133,539459200
"2005-10-05",1.94036,1.94143,1.88393,1.885,1.61171,610769600
"2005-10-06",1.9,1.91036,1.81679,1.84643,1.57873,757537200
"2005-10-07",1.84714,1.85464,1.80536,1.83214,1.56651,677882800
"2005-10-10",1.84857,1.85393,1.79571,1.79893,1.53812,507505600
"2005-10-11",1.82964,1.8525,1.8,1.8425,1.57537,1225884800
"2005-10-12",1.7375,1.79643,1.70964,1.75893,1.50392,2697486400
"2005-10-13",1.76571,1.92679,1.75964,1.91929,1.64102,1865575600
"2005-10-14",1.92964,1.94107,1.88536,1.92857,1.64896,1035552000
"2005-10-17",1.92786,1.93679,1.88143,1.90857,1.63186,616834400
"2005-10-18",1.90179,1.92679,1.86429,1.86464,1.5943,609588000
"2005-10-19",1.85964,1.96286,1.82893,1.96214,1.67767,1008683200
"2005-10-20",1.94536,2.01786,1.94107,2.005,1.71431,1357762000
"2005-10-21",2.03,2.035,1.97714,1.98786,1.69965,796726000
"2005-10-24",1.97321,2.02821,1.9675,2.02821,1.73416,609753200
"2005-10-25",2.01429,2.03036,1.98893,2.00357,1.71309,465127600
"2005-10-26",2.01,2.05571,1.99714,2.03679,1.74149,631593200
"2005-10-27",2.03536,2.03607,1.97893,1.97893,1.69202,411541200
"2005-10-28",2.00143,2.01536,1.93464,1.94536,1.66332,769787200
"2005-10-31",1.97143,2.07071,1.95536,2.05679,1.75859,940844800
"2005-11-01",2.04429,2.07643,2.03107,2.05357,1.75584,749686000
"2005-11-02",2.06143,2.14286,2.05714,2.14107,1.83065,857060400
"2005-11-03",2.15214,2.22571,2.14536,2.20893,1.88867,884382800
"2005-11-04",2.15536,2.18714,2.12929,2.18393,1.8673,878035200
"2005-11-07",2.17321,2.2025,2.14786,2.15107,1.8392,638831200
"2005-11-08",2.14107,2.15643,2.11071,2.13929,1.82913,473765600
"2005-11-09",2.14286,2.18607,2.14286,2.14679,1.83554,552930000
"2005-11-10",2.16571,2.18571,2.1075,2.185,1.86821,665344400
"2005-11-11",2.19786,2.21821,2.19071,2.19786,1.87921,425448800
"2005-11-14",2.19786,2.21357,2.17536,2.19464,1.87646,369933200
"2005-11-15",2.2,2.25286,2.195,2.22429,1.90181,536841200
"2005-11-16",2.25536,2.32357,2.25321,2.31964,1.98334,784515200
"2005-11-17",2.3425,2.35286,2.29464,2.30429,1.97021,676205600
"2005-11-18",2.3325,2.33679,2.29893,2.30571,1.97143,524960800
"2005-11-21",2.315,2.32821,2.27571,2.32,1.98364,511711200
"2005-11-22",2.31571,2.38429,2.30429,2.37571,2.03128,540282400
"2005-11-23",2.38857,2.42786,2.38179,2.39679,2.04929,485853200
"2005-11-25",2.41643,2.48357,2.41071,2.47643,2.11739,395012800
"2005-11-28",2.52571,2.53821,2.46679,2.48786,2.12716,1018519600
"2005-11-29",2.49964,2.51071,2.40536,2.43214,2.07953,891433200
"2005-11-30",2.44393,2.45893,2.41143,2.42214,2.07098,595674800
"2005-12-01",2.4625,2.56179,2.4575,2.55714,2.1864,812893200
"2005-12-02",2.58107,2.59786,2.525,2.59393,2.21785,895762000
"2005-12-05",2.56964,2.59036,2.55321,2.565,2.19312,583671200
"2005-12-06",2.64036,2.6725,2.61964,2.64464,2.26122,857029600
"2005-12-07",2.65107,2.65929,2.61143,2.64107,2.25816,679464800
"2005-12-08",2.61429,2.64893,2.59286,2.64571,2.26213,790479200
"2005-12-09",2.65036,2.66393,2.61964,2.65464,2.26977,555402400
"2005-12-12",2.67393,2.69107,2.66286,2.67536,2.28748,524994400
"2005-12-13",2.67321,2.695,2.65036,2.67786,2.28961,493816400
"2005-12-14",2.59036,2.61786,2.50964,2.57179,2.19892,1450716400
"2005-12-15",2.59571,2.60214,2.54821,2.57786,2.20411,561162000
"2005-12-16",2.57643,2.58214,2.53786,2.53964,2.17144,671171200
"2005-12-19",2.53964,2.59286,2.53714,2.54929,2.17969,529295200
"2005-12-20",2.55821,2.585,2.54,2.57536,2.20198,479108000
"2005-12-21",2.59286,2.62893,2.59071,2.625,2.24442,475736800
"2005-12-22",2.63964,2.66036,2.62857,2.64357,2.2603,370610800
"2005-12-23",2.64893,2.65214,2.61786,2.61964,2.23984,229857600
"2005-12-27",2.64286,2.685,2.64107,2.65107,2.26671,590590000
"2005-12-28",2.65964,2.67,2.61857,2.6275,2.24656,398115200
"2005-12-29",2.635,2.63643,2.55071,2.55179,2.18182,490025200
"2005-12-30",2.5325,2.58679,2.51214,2.5675,2.19526,624262800
"2006-01-03",2.585,2.66964,2.58036,2.66964,2.28259,807234400
"2006-01-04",2.68321,2.71357,2.66071,2.6775,2.28931,619603600
"2006-01-05",2.6725,2.675,2.63393,2.65643,2.2713,449422400
"2006-01-06",2.6875,2.73929,2.6625,2.725,2.32992,704457600
"2006-01-09",2.74036,2.75714,2.705,2.71607,2.32229,675040800
"2006-01-10",2.72321,2.92464,2.70821,2.88786,2.46917,2279869200
"2006-01-11",2.99429,3.02857,2.94964,2.99643,2.562,1493794400
"2006-01-12",3.03464,3.08571,2.98643,3.01036,2.57391,1280809600
"2006-01-13",3.03536,3.07179,3.02143,3.05679,2.61361,776305600
"2006-01-17",3.06071,3.085,2.99536,3.02536,2.58674,835623600
"2006-01-18",2.96714,3.00179,2.92321,2.94607,2.51894,1200637200
"2006-01-19",2.90179,2.91643,2.81214,2.82286,2.41359,1695848000
"2006-01-20",2.83143,2.85857,2.70821,2.7175,2.32351,1134758800
"2006-01-23",2.71786,2.84143,2.71429,2.77393,2.37176,1059730000
"2006-01-24",2.81286,2.83643,2.70607,2.71571,2.32199,1142254400
"2006-01-25",2.76393,2.76786,2.61607,2.65,2.2658,1275786400
"2006-01-26",2.66179,2.69393,2.56893,2.58321,2.20869,1181387200
"2006-01-27",2.60536,2.62857,2.53929,2.5725,2.19953,953864800
"2006-01-30",2.54179,2.73571,2.53107,2.67857,2.29023,1398401200
"2006-01-31",2.69643,2.72643,2.63393,2.69679,2.3058,913542000
"2006-02-01",2.67679,2.73071,2.66571,2.69357,2.30305,521186400
"2006-02-02",2.68214,2.69143,2.57321,2.575,2.20167,707322000
"2006-02-03",2.58,2.59964,2.53714,2.56607,2.19404,692123600
"2006-02-06",2.57214,2.58964,2.38357,2.40357,2.0551,1651767600
"2006-02-07",2.43821,2.48143,2.38143,2.41429,2.06426,1388830800
"2006-02-08",2.44607,2.46714,2.35714,2.4575,2.10121,953114400
"2006-02-09",2.46786,2.4725,2.30464,2.31964,1.98334,1149764000
"2006-02-10",2.32786,2.41679,2.24643,2.40393,2.0554,1760477600
"2006-02-13",2.37964,2.38393,2.30857,2.31107,1.97601,883498000
"2006-02-14",2.325,2.43214,2.32143,2.41571,2.06548,1160938800
"2006-02-15",2.39857,2.48643,2.38393,2.47214,2.11373,1159771200
"2006-02-16",2.49679,2.53607,2.48143,2.52036,2.15495,948175200
"2006-02-17",2.51071,2.53179,2.48607,2.51036,2.1464,575999200
"2006-02-21",2.52107,2.52857,2.45286,2.46714,2.10945,779606800
"2006-02-22",2.46429,2.55964,2.42857,2.54714,2.17785,978238800
"2006-02-23",2.56393,2.60714,2.55107,2.5625,2.19098,856917600
"2006-02-24",2.57643,2.60321,2.54286,2.55214,2.18213,534744000
"2006-02-27",2.57107,2.57571,2.52321,2.53536,2.16778,791240800
"2006-02-28",2.55643,2.58571,2.43214,2.44607,2.09143,1266980400
"2006-03-01",2.45857,2.48179,2.42929,2.46786,2.11006,763817600
"2006-03-02",2.46393,2.49964,2.4525,2.48607,2.12563,625273600
"2006-03-03",2.47857,2.49679,2.41179,2.41857,2.06792,737668400
"2006-03-06",2.4175,2.41857,2.31929,2.33857,1.99952,912665600
"2006-03-07",2.34857,2.38929,2.32429,2.36821,2.02487,872877600
"2006-03-08",2.3675,2.4,2.33393,2.345,2.00502,653251200
"2006-03-09",2.35643,2.37393,2.27893,2.28321,1.95219,799304800
"2006-03-10",2.2875,2.30321,2.23036,2.25679,1.92959,1043142800
"2006-03-13",2.32321,2.36714,2.31393,2.34571,2.00563,861187600
"2006-03-14",2.34893,2.40429,2.33929,2.40429,2.05571,642020400
"2006-03-15",2.41821,2.43,2.34,2.36536,2.02242,891996000
"2006-03-16",2.3875,2.38929,2.29643,2.29679,1.96379,749638400
"2006-03-17",2.3125,2.34071,2.28964,2.30929,1.97448,812042000
"2006-03-20",2.32929,2.33786,2.28107,2.28536,1.95402,605441200
"2006-03-21",2.2075,2.29786,2.1925,2.2075,1.88745,1345366400
"2006-03-22",2.22,2.25893,2.18821,2.2025,1.88318,1345895600
"2006-03-23",2.20786,2.21071,2.12893,2.14857,1.83707,1427826400
"2006-03-24",2.15179,2.17643,2.10821,2.14143,1.83096,1071980000
"2006-03-27",2.15536,2.19214,2.12143,2.12536,1.81722,1108072000
"2006-03-28",2.12964,2.14786,2.08036,2.09679,1.79279,1370322800
"2006-03-29",2.11179,2.23286,2.05964,2.22607,1.90333,2346834000
"2006-03-30",2.24357,2.26071,2.1975,2.24107,1.91616,1390650800
"2006-03-31",2.25893,2.27179,2.22286,2.24,1.91524,815357200
"2006-04-03",2.27393,2.29,2.23607,2.2375,1.9131,815791200
"2006-04-04",2.21786,2.22214,2.18036,2.18464,1.86791,931924000
"2006-04-05",2.31107,2.40036,2.29107,2.40036,2.05235,2233408800
"2006-04-06",2.43929,2.57321,2.43571,2.54429,2.17541,2663768800
"2006-04-07",2.53321,2.54321,2.44536,2.4925,2.13113,1545238800
"2006-04-10",2.51036,2.53321,2.44464,2.4525,2.09693,903515200
"2006-04-11",2.46393,2.475,2.39536,2.42821,2.07617,939316000
"2006-04-12",2.42893,2.43464,2.36786,2.3825,2.03708,739894400
"2006-04-13",2.36929,2.40857,2.35036,2.37393,2.02975,734678000
"2006-04-17",2.37536,2.38714,2.29821,2.31464,1.97906,721938000
"2006-04-18",2.32286,2.37393,2.31393,2.365,2.02212,794844400
"2006-04-19",2.38643,2.39286,2.33821,2.34464,2.00471,1086033200
"2006-04-20",2.4825,2.5,2.36429,2.41536,2.06517,1666982800
"2006-04-21",2.43536,2.45143,2.37393,2.39429,2.04716,788986800
"2006-04-24",2.3875,2.39,2.33929,2.34821,2.00777,707028000
"2006-04-25",2.35571,2.37821,2.34143,2.36321,2.02059,529062800
"2006-04-26",2.38036,2.43857,2.37143,2.43393,2.08105,710886400
"2006-04-27",2.41893,2.495,2.40536,2.47714,2.118,845947200
"2006-04-28",2.47786,2.54643,2.47143,2.51393,2.14945,760037600
"2006-05-01",2.5275,2.555,2.47,2.48571,2.12533,750380400
"2006-05-02",2.50536,2.57071,2.50393,2.55786,2.18701,771663200
"2006-05-03",2.56536,2.56964,2.50643,2.54071,2.17236,686991200
"2006-05-04",2.54357,2.60321,2.51643,2.54036,2.17205,860420400
"2006-05-05",2.56643,2.58036,2.54107,2.5675,2.19526,563911600
"2006-05-08",2.60679,2.63571,2.56143,2.5675,2.19526,594851600
"2006-05-09",2.565,2.59143,2.52214,2.53679,2.169,531666800
"2006-05-10",2.54607,2.5475,2.48607,2.52143,2.15587,459888800
"2006-05-11",2.52821,2.53,2.4125,2.43393,2.08105,812688800
"2006-05-12",2.42321,2.45321,2.38786,2.41786,2.06731,641774000
"2006-05-15",2.40607,2.44214,2.39714,2.42107,2.07006,529177600
"2006-05-16",2.43214,2.4375,2.3125,2.32071,1.98425,936740000
"2006-05-17",2.31107,2.34643,2.28821,2.33071,1.9928,754194000
"2006-05-18",2.34571,2.36643,2.25429,2.25643,1.92929,658442400
"2006-05-19",2.25929,2.31714,2.24357,2.30393,1.9699,985866000
"2006-05-22",2.28107,2.28536,2.24179,2.26357,1.93539,718975600
"2006-05-23",2.31643,2.32821,2.25,2.25536,1.92837,694414000
"2006-05-24",2.24964,2.27321,2.19857,2.26214,1.93417,916031200
"2006-05-25",2.295,2.30179,2.26036,2.2975,1.9644,463372000
"2006-05-26",2.29679,2.30571,2.255,2.26964,1.94059,432950000
"2006-05-30",2.26036,2.26071,2.18643,2.18643,1.86944,563402000
"2006-05-31",2.20571,2.20679,2.09607,2.13464,1.82516,1280977600
"2006-06-01",2.1375,2.22429,2.12571,2.22036,1.89845,942508000
"2006-06-02",2.24964,2.25357,2.17429,2.20214,1.88287,685787200
"2006-06-05",2.18393,2.18393,2.14179,2.14286,1.83218,605785600
"2006-06-06",2.15071,2.16536,2.10393,2.13286,1.82363,726037200
"2006-06-07",2.14643,2.15714,2.08393,2.09143,1.78821,750506400
"2006-06-08",2.08714,2.17607,2.04107,2.17,1.85539,1397482800
"2006-06-09",2.185,2.19857,2.11071,2.11571,1.80897,775838000
"2006-06-12",2.12143,2.13321,2.03429,2.03571,1.74057,717785600
"2006-06-13",2.0575,2.11071,2.04857,2.08321,1.78119,1080643200
"2006-06-14",2.08143,2.09929,2.02464,2.0575,1.7592,878136000
"2006-06-15",2.04643,2.13357,2.02679,2.12071,1.81325,1190383600
"2006-06-16",2.10571,2.11393,2.05429,2.05571,1.75767,838101600
"2006-06-19",2.06536,2.07786,2.03571,2.04286,1.74668,704575200
"2006-06-20",2.0575,2.08393,2.04607,2.0525,1.75492,672974400
"2006-06-21",2.06214,2.09679,2.04643,2.06643,1.76683,863296000
"2006-06-22",2.07857,2.13393,2.07393,2.12786,1.81936,965633200
"2006-06-23",2.13286,2.14893,2.0975,2.10107,1.79645,660203600
"2006-06-26",2.11321,2.11429,2.08464,2.10679,1.80134,466536000
"2006-06-27",2.11036,2.115,2.05,2.05107,1.7537,550611600
"2006-06-28",2.04607,2.04643,1.97893,2.00071,1.71065,850704400
"2006-06-29",2.02714,2.11036,2.01393,2.10607,1.80073,873398400
"2006-06-30",2.05679,2.0625,2.01786,2.04536,1.74882,739695600
"2006-07-03",2.05429,2.07786,2.04786,2.06964,1.76958,194770800
"2006-07-05",2.04107,2.05714,2.02,2.03571,1.74057,518240800
"2006-07-06",2.03893,2.05,1.98607,1.99179,1.70301,633208800
"2006-07-07",1.98143,2.01964,1.9525,1.97857,1.69171,799360800
"2006-07-10",1.98929,2.0175,1.94643,1.96429,1.6795,529345600
"2006-07-11",1.96821,1.99964,1.9475,1.9875,1.69935,825022800
"2006-07-12",1.97036,1.97286,1.89,1.89143,1.61721,927329200
"2006-07-13",1.85821,1.93286,1.83607,1.86607,1.59552,1249906000
"2006-07-14",1.875,1.88893,1.79143,1.80964,1.54728,993036800
"2006-07-17",1.8475,1.89679,1.84464,1.87036,1.59919,1024542400
"2006-07-18",1.89857,1.92321,1.85179,1.88929,1.61537,1000448400
"2006-07-19",1.89143,1.96714,1.87,1.93214,1.65202,1390743200
"2006-07-20",2.17714,2.19964,2.13286,2.16071,1.84745,1972146400
"2006-07-21",2.13643,2.18393,2.13,2.16857,1.85417,891892400
"2006-07-24",2.18786,2.21786,2.15821,2.19357,1.87554,722856400
"2006-07-25",2.20643,2.2175,2.17071,2.21179,1.89112,589069600
"2006-07-26",2.21429,2.30857,2.20286,2.28107,1.95036,898427600
"2006-07-27",2.30357,2.32214,2.245,2.26429,1.936,735044800
"2006-07-28",2.28357,2.34571,2.26786,2.3425,2.00288,691507600
"2006-07-31",2.38679,2.45107,2.36714,2.42714,2.07525,892841600
"2006-08-01",2.40071,2.42607,2.355,2.39929,2.05143,711765600
"2006-08-02",2.41607,2.45286,2.41107,2.43429,2.08136,550768400
"2006-08-03",2.42536,2.5,2.42179,2.48536,2.12503,841044400
"2006-08-04",2.39464,2.45036,2.32,2.43929,2.08563,1852866400
"2006-08-07",2.41857,2.48571,2.36821,2.40036,2.05235,1245512800
"2006-08-08",2.39607,2.39679,2.30393,2.31357,1.97814,997864000
"2006-08-09",2.33679,2.34286,2.26429,2.27107,1.94181,955838800
"2006-08-10",2.25893,2.31464,2.23929,2.28821,1.95646,697760000
"2006-08-11",2.25821,2.29036,2.235,2.27321,1.94364,777529200
"2006-08-14",2.2875,2.32929,2.27143,2.28357,1.95249,717620400
"2006-08-15",2.33357,2.375,2.31429,2.37321,2.02914,861352800
"2006-08-16",2.39643,2.43107,2.36893,2.42786,2.07586,781284000
"2006-08-17",2.42857,2.45214,2.39929,2.41393,2.06395,581148400
"2006-08-18",2.41821,2.44286,2.40214,2.42536,2.07372,536354000
"2006-08-21",2.40357,2.40393,2.3625,2.37714,2.0325,526226400
"2006-08-22",2.38143,2.44,2.375,2.415,2.06487,576968000
"2006-08-23",2.42857,2.45179,2.39071,2.40393,2.0554,536258800
"2006-08-24",2.42464,2.43536,2.36679,2.42179,2.07067,655191600
"2006-08-25",2.405,2.46607,2.40393,2.45536,2.09937,543958800
"2006-08-28",2.44643,2.45036,2.38143,2.39214,2.04533,738161200
"2006-08-29",2.3925,2.40214,2.32571,2.37429,2.03006,947332400
"2006-08-30",2.405,2.42214,2.38143,2.39143,2.04471,680142400
"2006-08-31",2.40286,2.43929,2.38071,2.42321,2.07189,574697200
"2006-09-01",2.44571,2.45179,2.42214,2.44214,2.08808,408494800
"2006-09-05",2.46321,2.55357,2.44821,2.55286,2.18274,1012457600
"2006-09-06",2.53857,2.56036,2.48929,2.50107,2.13846,974103200
"2006-09-07",2.52143,2.62429,2.50893,2.6,2.22305,1267957600
"2006-09-08",2.62036,2.6275,2.56821,2.59,2.2145,895921600
"2006-09-11",2.58679,2.63321,2.55071,2.58929,2.21389,949124400
"2006-09-12",2.60036,2.62321,2.55179,2.59393,2.21785,1684687200
"2006-09-13",2.60179,2.65429,2.58214,2.65,2.2658,1146138000
"2006-09-14",2.63286,2.66679,2.62357,2.64893,2.26488,801729600
"2006-09-15",2.66429,2.67786,2.6175,2.64643,2.26274,981853600
"2006-09-18",2.63571,2.67357,2.61786,2.63893,2.25633,705278000
"2006-09-19",2.64643,2.65571,2.6,2.63464,2.25267,710049200
"2006-09-20",2.65643,2.70286,2.65071,2.68786,2.29817,822791200
"2006-09-21",2.6875,2.71643,2.64357,2.66607,2.27954,794124800
"2006-09-22",2.65357,2.655,2.59214,2.60714,2.22915,665112000
"2006-09-25",2.63607,2.70929,2.63286,2.70536,2.31313,858992400
"2006-09-26",2.72071,2.77786,2.71786,2.77179,2.36993,1102948000
"2006-09-27",2.75607,2.76679,2.70786,2.72893,2.33328,810373200
"2006-09-28",2.75071,2.76714,2.7125,2.75036,2.3516,723609600
"2006-09-29",2.75393,2.76857,2.73857,2.74929,2.35069,405812400
"2006-10-02",2.68214,2.70964,2.65357,2.67357,2.28595,712639200
"2006-10-03",2.65893,2.67679,2.61393,2.64571,2.26213,790708800
"2006-10-04",2.64643,2.695,2.61286,2.69214,2.30183,829082800
"2006-10-05",2.66179,2.72,2.6475,2.6725,2.28503,683883200
"2006-10-06",2.65786,2.68,2.63607,2.65071,2.26641,466958800
"2006-10-09",2.63571,2.68143,2.62607,2.66536,2.27893,438222400
"2006-10-10",2.66214,2.66357,2.61,2.63607,2.25389,531588400
"2006-10-11",2.62214,2.64214,2.59286,2.61536,2.23618,571855200
"2006-10-12",2.62893,2.6925,2.62857,2.68786,2.29817,592855200
"2006-10-13",2.70107,2.74571,2.66929,2.67929,2.29084,684196800
"2006-10-16",2.68536,2.71,2.67107,2.69286,2.30244,508692800
"2006-10-17",2.68,2.68821,2.64429,2.65321,2.26854,480925200
"2006-10-18",2.66964,2.69179,2.63964,2.66179,2.27588,1133907600
"2006-10-19",2.83071,2.85536,2.79143,2.82107,2.41207,1512977200
"2006-10-20",2.82036,2.85679,2.80964,2.85536,2.44138,639413600
"2006-10-23",2.85679,2.925,2.84821,2.90929,2.48749,832507200
"2006-10-24",2.90036,2.91714,2.86429,2.89464,2.47497,463212400
"2006-10-25",2.90536,2.92857,2.89321,2.91714,2.49421,485214800
"2006-10-26",2.925,2.95,2.8975,2.93536,2.50978,432756800
"2006-10-27",2.91964,2.94464,2.8575,2.87179,2.45543,594966400
"2006-10-30",2.85679,2.88929,2.83929,2.87214,2.45573,499917600
"2006-10-31",2.90893,2.91714,2.86536,2.89571,2.47589,501474400
"2006-11-01",2.89643,2.90643,2.79857,2.82714,2.41726,611192400
"2006-11-02",2.81857,2.83286,2.80357,2.82071,2.41176,465483200
"2006-11-03",2.83429,2.84036,2.77821,2.79607,2.39069,431888800
"2006-11-06",2.81964,2.85929,2.80107,2.84679,2.43405,434576800
"2006-11-07",2.87321,2.89286,2.86179,2.87536,2.45848,525932400
"2006-11-08",2.85786,2.95321,2.85321,2.94464,2.51772,690916800
"2006-11-09",2.96071,3.02464,2.93286,2.97643,2.5449,923053600
"2006-11-10",2.98393,2.98571,2.94643,2.96857,2.53818,373864400
"2006-11-13",2.97214,3.01607,2.95143,3.0125,2.57574,450674000
"2006-11-14",3.02857,3.03571,2.99643,3.03571,2.59559,588954800
"2006-11-15",3.0375,3.06786,3,3.00179,2.56658,655323200
"2006-11-16",3.03107,3.08214,3.02214,3.0575,2.61422,693940800
"2006-11-17",3.04071,3.06929,3.03571,3.06607,2.62155,466424000
"2006-11-20",3.05,3.10714,3.04286,3.08821,2.64048,570794000
"2006-11-21",3.12214,3.16429,3.11107,3.16429,2.70552,622666800
"2006-11-22",3.17821,3.24107,3.1375,3.22536,2.75774,671941200
"2006-11-24",3.1975,3.32429,3.19643,3.2725,2.79805,518677600
"2006-11-27",3.30393,3.32714,3.19643,3.19786,2.73423,1074836000
"2006-11-28",3.22714,3.28464,3.21107,3.27893,2.80354,1036173600
"2006-11-29",3.32143,3.32679,3.22321,3.27857,2.80324,1157083200
"2006-11-30",3.29321,3.31,3.25214,3.27357,2.79896,870486400
"2006-12-01",3.27857,3.2975,3.21786,3.26143,2.78858,795079600
"2006-12-04",3.28143,3.2875,3.23214,3.25429,2.78247,709536800
"2006-12-05",3.27321,3.2975,3.24536,3.25964,2.78705,662838400
"2006-12-06",3.23714,3.26393,3.2025,3.20821,2.74308,638184400
"2006-12-07",3.21536,3.23214,3.10357,3.10857,2.65788,1004827600
"2006-12-08",3.11536,3.1925,3.10714,3.15214,2.69514,784277200
"2006-12-11",3.175,3.18929,3.14464,3.16964,2.7101,499780400
"2006-12-12",3.16464,3.17286,3.05464,3.07643,2.6304,1026620000
"2006-12-13",3.14107,3.18107,3.1125,3.18036,2.71926,857052000
